# hostname;interval;timestamp;pswpin/s;pswpout/s
axle;60;1416325583;0.00;0.00
axle;60;1416325643;0.00;0.00
axle;59;1416325703;0.00;0.00
axle;60;1416325763;0.00;0.00
axle;59;1416325823;0.00;0.00
axle;60;1416325883;0.00;0.00
axle;60;1416325943;0.00;0.00
axle;59;1416326003;0.00;0.00
axle;60;1416326063;0.00;0.00
axle;59;1416326123;0.00;0.00
axle;59;1416326183;0.00;0.00
axle;59;1416326243;0.00;0.00
axle;60;1416326303;0.00;0.00
axle;59;1416326363;0.00;0.00
axle;60;1416326423;0.00;0.00
axle;59;1416326483;0.00;0.00
axle;59;1416326543;0.00;0.00
axle;59;1416326603;0.00;0.00
axle;60;1416326663;0.00;0.00
axle;60;1416326723;0.00;0.00
axle;60;1416326783;0.00;0.00
