# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416324060;0.00;85.14;55972.90;0.00;87621.25;0.00;0.00;0.00;0.00
axle;60;1416324120;0.00;39.66;54085.29;0.00;48765.65;0.00;0.00;0.00;0.00
axle;60;1416324180;0.00;33.51;13111.16;0.00;33800.82;0.00;0.00;0.00;0.00
axle;60;1416324240;0.00;16.96;4419.59;0.00;25430.47;0.00;0.00;0.00;0.00
axle;60;1416324300;0.00;18.35;4815.63;0.00;31626.16;0.00;0.00;0.00;0.00
axle;60;1416324360;0.00;48.92;2308.40;0.00;34929.16;0.00;0.00;0.00;0.00
axle;60;1416324420;0.00;34.02;5009.56;0.00;13867.88;0.00;0.00;0.00;0.00
axle;60;1416324480;0.00;22.10;2204.12;0.00;17745.81;0.00;0.00;0.00;0.00
axle;60;1416324540;0.00;105.65;38284.06;0.00;11154.29;0.00;0.00;0.00;0.00
axle;60;1416324600;0.00;93.43;552.66;0.00;53943.54;0.00;0.00;0.00;0.00
axle;60;1416324660;0.00;52.28;361.43;0.00;8152.84;0.00;0.00;0.00;0.00
